"title","Street Tree Planting"
"copyright","Copyright (c) 2022 NYC Department of Parks and Recreation"
"link","http://nyc.gov/parks/treework"
"description","NYC Department of Parks and Recreation"
"language","en-us"
"lastBuildDate","2022-08-15 00:49:46"
"note","The raw data contained here may be displayed differently than what appears on the Tree Work Hub reports at nyc.gov/parks/treework, due to post-processing of the data to make it readable for the web (e.g. updated addresses, entries not displayed due to missing addresses, reformatted dates, etc.)."
"lng","lat","Borough","ZipCode","BuildingNumber","StreetName","FiscalYear","PlantingSpaceID","CommunityBoard","PlantingSeason","CityCouncil","TreeID","WOId","WOStatus","CompletedDate"
" -73.93898555","40.82333872","Manhattan","10039","209","WEST 147 STREET","0","2346332","110","05/31/2022","9","2149581","18391895","Not Completed",""
" -73.93843149","40.82392299","Manhattan","10039","205","WEST 148 STREET","0","2310411","110","05/31/2022","9","2113660","18397410","Not Completed",""
" -73.93868212","40.82473876","Manhattan","10039","224","WEST 149 STREET","0","9836336","110","05/31/2022","9","0","18391899","Not Completed",""
" -73.89862963","40.91192661","Bronx","10471","311","W 263 ST","0","8218562","208","05/31/2022","11","13092272","13892641","Completed","2022-06-30 00:00:00"
" -73.88188674","40.87027346","Bronx","10458","","Mosholu Parkway","0","2768397","207","05/31/2022","11","13092663","14031466","Completed","2022-06-30 00:00:00"
" -73.89913871","40.87149376","Bronx","10468","2800","UNIVERSITY AVENUE","0","903264","208","05/31/2022","14","13092664","14018408","Completed","2022-06-30 00:00:00"
" -73.88450545","40.85234079","Bronx","10458","2307","CROTONA AVENUE","0","3162909","206","05/31/2022","15","13092273","13267431","Completed","2022-06-30 00:00:00"
" -73.91686399","40.84825242","Bronx","10453","1706","NELSON AVENUE","0","4031592","205","05/31/2022","14","13092665","10665831","Completed","2022-06-30 00:00:00"
" -73.93823576","40.82537098","Manhattan","10039","230","WEST 150 STREET","0","9836337","110","05/31/2022","9","0","18391485","Not Completed",""
" -73.89921045","40.88095625","Bronx","10463","3411","FORT INDEPENDENCE STREET","0","717020","208","05/31/2022","14","13092667","13472099","Completed","2022-06-30 00:00:00"
" -73.90018464","40.90712304","Bronx","10471","5910","FIELDSTON ROAD","0","8218560","208","05/31/2022","11","13092274","13892628","Not Completed",""
" -73.90697090","40.88338799","Bronx","10463","3243","IRWIN AVENUE","0","8031499","208","05/31/2022","11","13092275","13444819","Completed","2022-07-01 00:00:00"
" -73.90689232","40.88345464","Bronx","10463","3243","IRWIN AVENUE","0","8031501","208","05/31/2022","11","13092668","13443352","Completed","2022-07-01 00:00:00"
" -73.90036363","40.90447008","Bronx","10471","5515","FIELDSTON ROAD","0","2788793","208","05/31/2022","11","13092276","13910842","Completed","2022-07-01 00:00:00"
" -73.90036543","40.90454366","Bronx","10471","5517","FIELDSTON ROAD","0","8224449","208","05/31/2022","11","13092277","13910829","Completed","2022-07-01 00:00:00"
" -73.90692769","40.88342250","Bronx","10463","3243","IRWIN AVENUE","0","8031500","208","05/31/2022","11","13093446","13443351","Completed","2022-07-01 00:00:00"
" -73.89285319","40.83343130","Bronx","10459","1424","LOUIS NINE BOULEVARD","0","7935491","203","05/31/2022","17","13092669","13214664","Completed","2022-07-01 00:00:00"
" -73.90352051","40.84335997","Bronx","10457","1709","WEBSTER AVENUE","0","6083730","204","05/31/2022","15","13092281","8236214","Completed","2022-07-01 00:00:00"
" -73.91524833","40.83854948","Bronx","10452","131","ELLIOT PLACE","0","444514","204","05/31/2022","16","13092671","8854177","Completed","2022-07-01 00:00:00"
" -73.92396443","40.83774079","Bronx","10452","1240","WOODYCREST AVENUE","0","3947077","204","05/31/2022","16","13092282","13204129","Completed","2022-07-05 00:00:00"
" -73.94045723","40.82647261","Manhattan","10039","305","WEST 150 STREET","0","2309652","110","05/31/2022","9","0","18391907","Not Completed",""
" -73.94036173","40.82660248","Manhattan","10039","305","WEST 150 STREET","0","2309650","110","05/31/2022","9","0","18391908","Not Completed",""
" -74.20848091","40.53554808","Staten Island","10309","683","RAMONA AV","0","311540","503","05/31/2022","51","12885138","668884","Completed","2022-05-20 00:00:00"
" -74.20859414","40.53553764","Staten Island","10309","687","RAMONA AV","0","314738","503","05/31/2022","51","12901958","667284","Completed","2022-05-20 00:00:00"
" -73.94207333","40.81267232","Manhattan","10037","459","LENOX AVENUE","0","1573165","110","05/31/2022","9","0","18439918","Not Completed",""
" -73.94177352","40.81254596","Manhattan","10037","454","LENOX AVENUE","0","2328919","110","05/31/2022","9","0","18439923","Not Completed",""
" -73.94067823","40.81165424","Manhattan","10037","45","W 132 ST","0","2329779","110","05/31/2022","9","2133028","18439908","Not Completed",""
" -73.94067823","40.81165424","Manhattan","10037","45","W 132 ST","0","2329779","110","05/31/2022","9","2133028","9662320","Not Completed",""
" -73.94192109","40.81237493","Manhattan","10037","454","LENOX AV","0","9851214","110","05/31/2022","9","0","18439914","Not Completed",""
" -73.94196062","40.81231206","Manhattan","10037","454","LENOX AV","0","9851215","110","05/31/2022","9","0","18439921","Not Completed",""
" -73.94186495","40.81243545","Manhattan","10037","454","LENOX AV","0","9851216","110","05/31/2022","9","0","18439909","Not Completed",""
" -73.94196118","40.81199473","Manhattan","10037","440","LENOX AVENUE","0","9851217","110","05/31/2022","9","0","18439920","Not Completed",""
" -73.94373658","40.81495520","Manhattan","10030","2293","ADAM CLAYTON POWELL JR BOULEVARD","0","9851218","110","05/31/2022","9","0","18439922","Not Completed",""
" -73.94148855","40.81426360","Manhattan","10030","103","W 135 ST","0","9852462","110","05/31/2022","9","0","18442833","Not Completed",""
" -73.93897219","40.81320998","Manhattan","10037","24","W 135 ST","0","9852463","110","05/31/2022","9","0","18442834","Not Completed",""
" -73.93803320","40.81243680","Manhattan","10037","2210","5 AV","0","9852464","110","05/31/2022","9","0","18442826","Not Completed",""
" -73.94334280","40.81503058","Manhattan","10030","190","W 135 ST","0","9852465","110","05/31/2022","9","0","18442827","Not Completed",""
" -73.93797654","40.81251425","Manhattan","10037","2210","5 AV","0","9852466","110","05/31/2022","9","0","18442830","Not Completed",""
" -73.94119655","40.81436602","Manhattan","10030","515","Lenox Avenue","0","9852467","110","05/31/2022","9","0","18442824","Not Completed",""
" -73.94111334","40.81433299","Manhattan","10030","515","LENOX AVENUE","0","9852468","110","05/31/2022","9","0","18442832","Not Completed",""
" -73.94323372","40.81498194","Manhattan","10030","186","W 135 ST","0","9852469","110","05/31/2022","9","0","18442835","Not Completed",""
" -73.93903759","40.81323820","Manhattan","10037","24","W 135 ST","0","9852470","110","05/31/2022","9","0","18442825","Not Completed",""
" -73.94338429","40.81542178","Manhattan","10030","2303","ADAM CLAYTON POWELL JR BOULEVARD","0","9854957","110","05/31/2022","9","0","18447834","Not Completed",""
" -73.94355296","40.81582217","Manhattan","10030","2310","ADAM CLAYTON POWELL JR BOULEVARD","0","9854958","110","05/31/2022","9","0","18447835","Not Completed",""
" -73.94333592","40.81548215","Manhattan","10030","2305","ADAM CLAYTON POWELL JR BOULEVARD","0","9854959","110","05/31/2022","9","0","18447837","Not Completed",""
" -73.94021679","40.81527090","Manhattan","10037","531","LENOX AV","0","9854960","110","05/31/2022","9","0","18447836","Not Completed",""
" -73.94188450","40.81546549","Manhattan","10030","141","WEST 136 STREET","0","2331703","110","05/31/2022","9","0","18447833","Not Completed",""
" -73.93941383","40.81524207","Manhattan","10037","540","LENOX AVENUE","0","2328896","110","05/31/2022","9","0","18448761","Not Completed",""
" -73.94228356","40.81646094","Manhattan","10030","2351","ADAM CLAYTON POWELL BOULEVARD ","0","9855419","110","05/31/2022","9","0","18449178","Not Completed",""
" -73.94237557","40.81650842","Manhattan","10030","2351","ADAM CLAYTON POWELL BOULEVARD ","0","9855420","110","05/31/2022","9","0","18449176","Not Completed",""
" -73.94304314","40.81666190","Manhattan","10030","2332","ADAM CLAYTON POWELL JR BOULEVARD","0","5534782","110","05/31/2022","9","5214123","18449179","Not Completed",""
" -73.85835596","40.89050938","Bronx","10466","4102","WHITE PLAINS ROAD","0","8428423","212","05/31/2022","12","13112553","14430602","Completed","2022-06-28 00:00:00"
" -73.93934109","40.81617174","Manhattan","10037","560","LENOX AVENUE","0","2313287","110","05/31/2022","9","2116536","18460607","Not Completed",""
" -73.94458692","40.81813540","Manhattan","10030","248","W 138 ST","0","9858404","110","05/31/2022","9","0","18460599","Not Completed",""
" -73.94190628","40.81699934","Manhattan","10030","150","W 138 ST","0","9858405","110","05/31/2022","9","0","18460604","Not Completed",""
" -73.94278024","40.81747721","Manhattan","10030","203","W 138 ST","0","9858406","110","05/31/2022","9","0","18460603","Not Completed",""
" -73.94200573","40.81704324","Manhattan","10030","150","W 138 ST","0","9858407","110","05/31/2022","9","0","18460598","Not Completed",""
" -73.94439837","40.81924721","Manhattan","10030","2610","8 AVENUE","0","2338261","110","05/31/2022","9","2141510","18468878","Not Completed",""
" -73.93903329","40.81683803","Manhattan","10037","586","LENOX AVENUE","0","2338369","110","05/31/2022","9","2141618","18468894","Not Completed",""
" -73.93749392","40.81596506","Manhattan","10037","50","W 139 ST","0","2346417","110","05/31/2022","9","0","18468883","Not Completed",""
" -73.93738029","40.81590890","Manhattan","10037","50","W 139 ST","0","7559808","110","05/31/2022","9","0","18468886","Not Completed",""
" -73.94448816","40.81912171","Manhattan","10030","2610","FREDERICK DOUGLASS BOULEVARD","0","8723161","110","05/31/2022","9","11936518","18468877","Not Completed",""
" -73.94300808","40.81990478","Manhattan","10030","230","W 141 ST","0","9862530","110","05/31/2022","9","0","18468882","Not Completed",""
" -73.94266535","40.81989757","Manhattan","10030","226","W 141 ST","0","9862531","110","05/31/2022","9","0","18468881","Not Completed",""
" -73.93606238","40.81513226","Manhattan","10037","2290","5 AV","0","9862532","110","05/31/2022","9","0","18468891","Not Completed",""
" -73.94335559","40.82018616","Manhattan","10030","2660","FREDERICK DOUGLASS BOULEVARD ","0","9862533","110","05/31/2022","9","0","18468879","Not Completed",""
" -73.93605926","40.81534710","Manhattan","10037","2290","5 AVENUE","0","9862534","110","05/31/2022","9","0","18468895","Not Completed",""
" -73.93610765","40.81506275","Manhattan","10037","2290","5 AV","0","9862535","110","05/31/2022","9","0","18468884","Not Completed",""
" -73.93598752","40.81521080","Manhattan","10037","2290","5 AV","0","9862536","110","05/31/2022","9","0","18468890","Not Completed",""
" -73.94212029","40.81791025","Manhattan","10030","200","W 139 ST","0","9862537","110","05/31/2022","9","0","18468893","Not Completed",""
" -73.93662109","40.81577149","Manhattan","10037","15","W 139 ST","0","9862538","110","05/31/2022","9","0","18468885","Not Completed",""
" -73.94257645","40.81985719","Manhattan","10030","224","W 141 ST","0","9862539","110","05/31/2022","9","0","18468888","Not Completed",""
" -73.98751772","40.76959149","Manhattan","10019","890","10 AVENUE","0","2335653","104","05/31/2022","3","2138902","10498901","Not Completed",""
" -73.94008250","40.81797034","Manhattan","10030","143","WEST 140 STREET","0","2342707","110","05/31/2022","9","0","18478621","Not Completed",""
" -73.93995998","40.81791860","Manhattan","10030","143","WEST 140 STREET","0","2342708","110","05/31/2022","9","0","18478618","Not Completed",""
" -73.94172149","40.81855538","Manhattan","10030","2394","ADAM CLAYTON POWELL JR BOULEVARD ","0","9864726","110","05/31/2022","9","0","18478616","Not Completed",""
" -73.93971668","40.82200922","Manhattan","10039","203","W 145 ST","0","2334061","110","05/31/2022","9","12832561","18394459","Not Completed",""
" -73.94475687","40.82075717","Manhattan","10030","323","WEST 141 STREET","0","2307589","110","05/31/2022","9","0","18514888","Not Completed",""
" -73.94209002","40.82034327","Manhattan","10030","214","W 142 ST","0","9874538","110","05/31/2022","9","0","18514883","Not Completed",""
" -73.94295894","40.82070976","Manhattan","10030","2660","FREDERICK DOUGLASS BOULEVARD ","0","9874539","110","05/31/2022","9","0","18514887","Not Completed",""
" -73.94075664","40.81968451","Manhattan","10030","2430","ADAM CLAYTON POWELL JR BOULEVARD","0","9874540","110","05/31/2022","9","0","18514885","Not Completed",""
" -73.94079388","40.81962815","Manhattan","10030","2430","ADAM CLAYTON POWELL JR BOULEVARD","0","9874541","110","05/31/2022","9","0","18514891","Not Completed",""
" -73.94292302","40.82080973","Manhattan","10030","2674","FREDERICK DOUGLASS BOULEVARD ","0","9874542","110","05/31/2022","9","0","18514889","Not Completed",""
" -73.93483771","40.81820591","Manhattan","10037","40","W 143 ST","0","9875756","110","05/31/2022","9","0","18515388","Not Completed",""
" -73.93474813","40.81816798","Manhattan","10037","40","W 143 ST","0","9875757","110","05/31/2022","9","0","18515387","Not Completed",""
" -73.93492616","40.81824614","Manhattan","10037","40","W 143 ST","0","9875758","110","05/31/2022","9","0","18515394","Not Completed",""
" -73.93524795","40.81838923","Manhattan","10037","40","W 143 ST","0","9875759","110","05/31/2022","9","0","18515391","Not Completed",""
" -73.93571561","40.81846300","Manhattan","10037","40","W 143 ST","0","9875760","110","05/31/2022","9","0","18515386","Not Completed",""
" -73.93556088","40.81840176","Manhattan","10037","40","W 143 ST","0","9875769","110","05/31/2022","9","0","18515449","Not Completed",""
" -73.93502473","40.81817573","Manhattan","10037","40","W 143 ST","0","9875770","110","05/31/2022","9","0","18515450","Not Completed",""
" -73.93563698","40.81843349","Manhattan","10037","40","W 143 ST","0","9875771","110","05/31/2022","9","0","18515451","Not Completed",""
" -73.93543870","40.81834458","Manhattan","10037","40","WEST 143 STREET","0","2336206","110","05/31/2022","9","0","18515390","Not Completed",""
" -73.93570970","40.81856501","Manhattan","10037","40","WEST 143 STREET","0","2336816","110","05/31/2022","9","0","18515384","Not Completed",""
" -73.94001319","40.82109951","Manhattan","10030","200","W 144 ST","0","2310481","110","05/31/2022","9","0","18517827","Not Completed",""
" -73.93747848","40.81931870","Manhattan","10037","101","WEST 143 STREET","0","2340562","110","05/31/2022","9","2143811","18517834","Not Completed",""
" -73.93780696","40.82027924","Manhattan","10030","121","W 144 ST","0","7785231","110","05/31/2022","9","0","18517828","Not Completed",""
" -73.94133719","40.82083621","Manhattan","10030","220","W 143 ST","0","9875831","110","05/31/2022","9","0","18517838","Not Completed",""
" -73.93993973","40.82106628","Manhattan","10030","200","W 144 ST","0","9875832","110","05/31/2022","9","0","18517829","Not Completed",""
" -73.94205628","40.82206320","Manhattan","10030","275","W 144 ST","0","9875833","110","05/31/2022","9","0","18517835","Not Completed",""
" -73.94249791","40.82132310","Manhattan","10030","2680","FREDERICK DOUGLASS BOULEVARD ","0","9875834","110","05/31/2022","9","0","18517832","Not Completed",""
" -73.85942841","40.84586748","Bronx","10462","1753","BRONXDALE AVENUE","0","8405788","211","05/31/2022","13","13125818","14366196","Completed","2022-07-13 00:00:00"
" -73.85795832","40.86765027","Bronx","10469","2789","HONE AVENUE","0","8417019","211","05/31/2022","13","13125819","14386189","Completed","2022-07-13 00:00:00"
" -73.86840579","40.86192405","Bronx","10467","2418","OLINVILLE AVENUE","0","2445050","211","05/31/2022","15","13125820","14374246","Completed","2022-07-13 00:00:00"
" -73.86840293","40.86201734","Bronx","10467","2418","OLINVILLE AVENUE","0","2445051","211","05/31/2022","15","13125821","14370128","Completed","2022-07-13 00:00:00"
" -73.86837869","40.86280870","Bronx","10467","2440","OLINVILLE AVENUE","0","2445054","211","05/31/2022","15","13125823","14370503","Completed","2022-07-13 00:00:00"
" -73.86538983","40.88353244","Bronx","10467","3754","OLINVILLE AVENUE","0","8404149","212","05/31/2022","12","13125824","14362899","Completed","2022-07-13 00:00:00"
" -73.86540792","40.88349319","Bronx","10467","3754","OLINVILLE AVENUE","0","8404139","212","05/31/2022","12","13125825","14362914","Completed","2022-07-13 00:00:00"
" -73.86542859","40.88344988","Bronx","10467","3752","OLINVILLE AVENUE","0","8404148","212","05/31/2022","12","13125826","14362913","Completed","2022-07-13 00:00:00"
" -73.86554958","40.88320403","Bronx","10467","3744","OLINVILLE AVENUE","0","8404141","212","05/31/2022","12","13125827","14362900","Completed","2022-07-13 00:00:00"
" -73.86469698","40.88296199","Bronx","10467","3740","WILLETT AVENUE","0","8407510","212","05/31/2022","12","13125828","14368815","Completed","2022-07-13 00:00:00"
" -73.86466891","40.88303678","Bronx","10467","3748","WILLETT AVENUE","0","8407514","212","05/31/2022","12","13125829","14368800","Completed","2022-07-13 00:00:00"
" -73.86459926","40.88318597","Bronx","10467","3750","WILLETT AVENUE","0","8407499","212","05/31/2022","12","13125830","14368813","Completed","2022-07-13 00:00:00"
" -73.86452285","40.88330990","Bronx","10467","3754","WILLETT AVENUE","0","8407494","212","05/31/2022","12","13125831","14368807","Completed","2022-07-13 00:00:00"
" -73.85417917","40.88341312","Bronx","10469","941","EAST 222 STREET","0","8414120","212","05/31/2022","12","13125833","14380627","Completed","2022-07-13 00:00:00"
" -73.85618855","40.88354695","Bronx","10467","868","EAST 222 STREET","0","8413727","212","05/31/2022","12","13125834","14380628","Completed","2022-07-13 00:00:00"
" -73.85414416","40.88489997","Bronx","10466","922","EAST 224 STREET","0","7878759","212","05/31/2022","12","13125835","13075173","Completed","2022-07-13 00:00:00"
" -73.85426690","40.89189278","Bronx","10466","1611","BUSSING AVENUE","0","8475172","212","05/31/2022","12","13125836","14571683","Completed","2022-07-13 00:00:00"
" -73.86759166","40.89759560","Bronx","10470","4273","KATONAH AVENUE","0","8916016","212","05/31/2022","11","13125837","15866419","Completed","2022-07-13 00:00:00"
" -73.86784221","40.90060235","Bronx","10470","4355","KATONAH AVENUE","0","729439","212","05/31/2022","11","13125838","15866420","Completed","2022-07-13 00:00:00"
" -73.86805576","40.90091368","Bronx","10470","4361","KATONAH AVENUE","0","729432","212","05/31/2022","11","13125839","15867148","Completed","2022-07-13 00:00:00"
" -73.86786032","40.90069632","Bronx","10470","4361","KATONAH AVENUE","0","729438","212","05/31/2022","11","13125840","15866421","Completed","2022-07-13 00:00:00"
" -73.85199413","40.90301752","Bronx","10470","4620","RICHARDSON AVENUE","0","8408682","212","05/31/2022","11","13125841","14370470","Completed","2022-07-13 00:00:00"
" -73.85355093","40.90372057","Bronx","10470","4622","CARPENTER AVENUE","0","9432959","212","05/31/2022","11","13125842","17154736","Completed","2022-07-13 00:00:00"
" -73.85236107","40.87695557","Bronx","10469","1166","EAST 215 STREET","0","8228009","212","05/31/2022","12","13125843","13916850","Completed","2022-07-13 00:00:00"
" -73.95046794","40.80811264","Manhattan","10027","226","W 123 ST","0","1097305","110","05/31/2022","9","0","18534399","Not Completed",""
" -73.95364976","40.80922812","Manhattan","10027","540","MANHATTAN AVENUE","0","2306596","110","05/31/2022","9","2109845","8935721","Not Completed",""
" -73.95044374","40.80809686","Manhattan","10027","226","W 123 ST","0","4989461","110","05/31/2022","9","0","18534401","Not Completed",""
" -73.94639771","40.80805565","Manhattan","10027","118","W 125 ST","0","9880604","110","05/31/2022","9","0","18534397","Not Completed",""
" -73.94330629","40.80675089","Manhattan","10027","24","W 125 ST","0","9880605","110","05/31/2022","9","0","18534400","Not Completed",""
" -73.95265040","40.80996271","Manhattan","10027","301","W 124 ST","0","9880606","110","05/31/2022","9","0","18534390","Not Completed",""
" -73.95226950","40.80968549","Manhattan","10027","302","W 124 ST","0","9880607","110","05/31/2022","9","0","18534385","Not Completed",""
" -73.94975754","40.80781534","Manhattan","10027","200","W 123 ST","0","9880608","110","05/31/2022","9","0","18534389","Not Completed",""
" -73.95226711","40.80980273","Manhattan","10027","301","W 124 ST","0","9880609","110","05/31/2022","9","0","18534383","Not Completed",""
" -73.94815190","40.80713934","Manhattan","10027","140","W 123 ST","0","9880610","110","05/31/2022","9","0","18534382","Not Completed",""
" -73.94730318","40.80771084","Manhattan","10027","131","W 124 ST","0","9880611","110","05/31/2022","9","0","18534396","Not Completed",""
" -73.95150499","40.81021092","Manhattan","10027","308","W 125 ST","0","9880612","110","05/31/2022","9","0","18534391","Not Completed",""
" -73.94664480","40.80816066","Manhattan","10027","120","W 125 ST","0","9880613","110","05/31/2022","9","0","18534398","Not Completed",""
" -73.95122672","40.80925240","Manhattan","10027","264","W 124 ST","0","9880614","110","05/31/2022","9","0","18534388","Not Completed",""
" -73.94711095","40.80763025","Manhattan","10027","123","W 124 ST","0","9880615","110","05/31/2022","9","0","18534394","Not Completed",""
" -73.94283008","40.80674507","Manhattan","10027","5","W 125 ST","0","9880616","110","05/31/2022","9","0","18534395","Not Completed",""
" -73.95264659","40.80910629","Manhattan","10027","258","SAINT NICHOLAS AVENUE ","0","9880617","110","05/31/2022","9","0","18534392","Not Completed",""
" -73.95228135","40.81073890","Manhattan","10027","321","W 125 ST","0","9880618","110","05/31/2022","9","0","18534402","Not Completed",""
" -73.95275664","40.80915087","Manhattan","10027","258","SAINT NICHOLAS AVENUE ","0","9880619","110","05/31/2022","9","0","18534386","Not Completed",""
" -73.86497403","40.84461160","Bronx","10462","1721","HUNT AVENUE","0","8400307","211","05/31/2022","15","0","14351296","Not Completed",""
" -73.94723464","40.80539241","Manhattan","10027","224","MALCOLM X BOULEVARD","0","276722","110","05/31/2022","9","0","18549624","Not Completed",""
" -73.95516604","40.80926536","Manhattan","0","88","MORNINGSIDE AVENUE","0","1599097","110","05/31/2022","0","6601788","18549621","Not Completed",""
" -73.94672316","40.80605751","Manhattan","10027","244","LENOX AVENUE","0","2313523","110","05/31/2022","9","2116772","18549617","Not Completed",""
" -73.94719384","40.80543647","Manhattan","10027","226","LENOX AVENUE","0","2313530","110","05/31/2022","9","2116779","18549629","Not Completed",""
" -73.94602413","40.80459181","Manhattan","10027","10","MOUNT MORRIS PARK WEST","0","2335983","110","05/31/2022","9","2139232","18549627","Not Completed",""
" -73.95515427","40.80855970","Manhattan","10027","353","W 121 ST","0","9886624","110","05/31/2022","9","0","18549625","Not Completed",""
" -73.94757652","40.80606310","Manhattan","10027","107","W 122 ST","0","9886625","110","05/31/2022","9","0","18549622","Not Completed",""
" -73.95201937","40.80805689","Manhattan","10027","273","W 122 ST","0","9886626","110","05/31/2022","9","0","18549630","Not Completed",""
" -73.95489659","40.80915438","Manhattan","10027","358","W 122 ST","0","9886627","110","05/31/2022","9","0","18549623","Not Completed",""
" -73.95259798","40.80748838","Manhattan","10027","273","W 121 ST","0","9886628","110","05/31/2022","9","0","18549631","Not Completed",""
" -74.24478140","40.50685982","Staten Island","10307","108","PITTSVILLE AVENUE","0","3185476","503","05/31/2022","51","0","18550072","Not Completed",""
" -74.24485395","40.50684381","Staten Island","10307","108","PITTSVILLE AVENUE","0","3185477","503","05/31/2022","51","0","18550074","Not Completed",""
" -74.22990378","40.52271055","Staten Island","10309","110","WEINER ST","0","9887061","503","05/31/2022","51","0","18550075","Not Completed",""
" -74.24453219","40.50509045","Staten Island","10307","203","CHELSEA ST","0","9887062","503","05/31/2022","51","0","18550069","Not Completed",""
" -74.22992178","40.52257785","Staten Island","10309","110","WEINER ST","0","9887063","503","05/31/2022","51","0","18550071","Not Completed",""
" -73.87053228","40.89713484","Bronx","10470","202","EAST 235 STREET","0","949652","212","05/31/2022","11","13133230","1269468","Completed","2022-06-28 00:00:00"
" -73.86515263","40.87114271","Bronx","10467","3048","HOLLAND AVENUE","0","6785827","212","05/31/2022","15","13133231","10270194","Completed","2022-06-08 00:00:00"
" -73.85946289","40.88826442","Bronx","10466","711","EAST 226 STREET","0","7580895","212","05/31/2022","12","13133232","12102630","Completed","2022-06-28 00:00:00"
" -73.86236060","40.87909682","Bronx","10467","770","EAST 214 STREET","0","7820399","212","05/31/2022","12","13133233","12918992","Completed","2022-06-28 00:00:00"
" -73.85099639","40.90609743","Bronx","10470","4767","MATILDA AVENUE","0","1624159","212","05/31/2022","11","13133234","12955406","Completed","2022-06-28 00:00:00"
" -73.85510201","40.88603813","Bronx","10466","876","EAST 225 STREET","0","8141629","212","05/31/2022","12","13133235","13722051","Completed","2022-06-28 00:00:00"
" -73.85112173","40.90563948","Bronx","10470","4759","MATILDA AVENUE","0","8302682","212","05/31/2022","11","13133236","14099510","Completed","2022-06-28 00:00:00"
" -73.85106832","40.90573402","Bronx","10470","4759","MATILDA AVENUE","0","8302690","212","05/31/2022","11","13133237","14099514","Completed","2022-06-28 00:00:00"
" -73.83441946","40.86778829","Bronx","10469","1930","BARTOW AVENUE","0","8399491","212","05/31/2022","12","13133238","14349923","Completed","2022-06-06 00:00:00"
" -73.85969183","40.89120106","Bronx","10466","4100","LOWERRE PLACE","0","727194","212","05/31/2022","12","13133239","14359543","Completed","2022-06-28 00:00:00"
" -73.85969890","40.89145458","Bronx","10466","4113","LOWERRE PLACE","0","8403284","212","05/31/2022","12","13133240","14359549","Completed","2022-06-28 00:00:00"
" -73.86101880","40.89135762","Bronx","10466","639","EAST 229 STREET","0","8403271","212","05/31/2022","12","13133241","14359559","Completed","2022-06-28 00:00:00"
" -73.85964515","40.89155703","Bronx","10466","4117","LOWERRE PLACE","0","8403264","212","05/31/2022","12","13133631","14359560","Completed","2022-06-28 00:00:00"
" -73.86147648","40.89198088","Bronx","10466","4116","CARPENTER AVENUE","0","8403283","212","05/31/2022","12","13133242","14359566","Completed","2022-06-28 00:00:00"
" -73.85838182","40.89360007","Bronx","10466","674","EAST 233 STREET","0","8403714","212","05/31/2022","12","13133243","14361642","Completed","2022-06-28 00:00:00"
" -73.86128802","40.89434000","Bronx","10466","4170","BRONX BOULEVARD","0","8404558","212","05/31/2022","12","13133244","14363724","Completed","2022-06-28 00:00:00"
" -73.85348350","40.88248671","Bronx","10469","3852","PAULDING AVENUE","0","8404984","212","05/31/2022","12","13133632","14364951","Completed","2022-06-28 00:00:00"
" -73.85051417","40.87724531","Bronx","10469","3472","FISH AVENUE","0","8404997","212","05/31/2022","12","13133245","14364986","Completed","2022-06-10 00:00:00"
" -73.86138813","40.84458457","Bronx","10462","816","VAN NEST AVENUE","0","8407448","211","05/31/2022","13","13133246","14368353","Completed","2022-06-28 00:00:00"
" -73.86951604","40.86318170","Bronx","10467","630","MACE AVENUE","0","8407872","211","05/31/2022","15","13133247","14370120","Completed","2022-06-07 00:00:00"
" -73.86853689","40.86222073","Bronx","10467","2418","OLINVILLE AVENUE","0","8407881","211","05/31/2022","15","13133248","14370131","Completed","2022-06-28 00:00:00"
" -73.86946444","40.86262888","Bronx","10467","2435","BARKER AVENUE","0","8410010","211","05/31/2022","15","13133249","14375487","Completed","2022-06-07 00:00:00"
" -73.85584459","40.88141365","Bronx","10469","927","EAST 219 STREET","0","8413725","212","05/31/2022","12","13133250","14380623","Completed","2022-06-09 00:00:00"
" -73.85602662","40.86760875","Bronx","10469","2767","LACONIA AVENUE","0","2472597","211","05/31/2022","13","13133251","14383998","Completed","2022-06-06 00:00:00"
" -73.86317929","40.88955337","Bronx","10466","4001","CARPENTER AVENUE ","0","8421771","212","05/31/2022","12","13133252","14401723","Completed","2022-06-28 00:00:00"
" -73.86228503","40.89010342","Bronx","10466","4026","CARPENTER AVENUE","0","8421770","212","05/31/2022","12","13133253","14401727","Completed","2022-06-28 00:00:00"
" -73.86082909","40.88964565","Bronx","10466","4025","LOWERRE PLACE","0","8421773","212","05/31/2022","12","13133254","14401728","Completed","2022-06-28 00:00:00"
" -73.86092635","40.88966630","Bronx","10466","4025","LOWERRE PLACE","0","8421772","212","05/31/2022","12","13133633","14401729","Completed","2022-06-28 00:00:00"
" -73.85842801","40.89053604","Bronx","10466","4102","WHITE PLAINS ROAD","0","8428422","212","05/31/2022","12","13133634","14430604","Completed","2022-06-28 00:00:00"
" -73.85728085","40.89016751","Bronx","10466","745","EAST 229 STREET","0","8429635","212","05/31/2022","12","13133255","14430607","Completed","2022-06-28 00:00:00"
" -73.78517151","40.72777788","Queens","11366","183-02","UNION TURNPIKE","0","4309386","408","05/31/2022","24","13133256","12931606","Completed","2022-05-24 00:00:00"
" -73.85826106","40.89047591","Bronx","10466","4102","WHITE PLAINS ROAD","0","8428424","212","05/31/2022","12","13133257","14432635","Completed","2022-06-28 00:00:00"
